field_1,MGRSid10,center_lon,center_lat,grid20id,Longitude,Latitude,ESy1,Location_u,Releve_are,PlantBert1,PlantBert2,SurveyID,year,FIRST_shor
278348,34TFP36340635,22.683658500000000,43.397683600000001,34σFP10,22.683682999999998,43.397728000000001,R56,10.000000000000000,16.000000000000000,R56,U26,EVA2025_787295,2021,alpine
278333,34TFP35870618,22.677814900000001,43.396238799999999,34σFP10,22.677806000000000,43.396281000000002,R,10.000000000000000,16.000000000000000,R23,R56,EVA2025_787279,2020,alpine
278330,34TFP35880634,22.677978100000001,43.397677100000003,34σFP10,22.677955999999998,43.397691999999999,R,10.000000000000000,16.000000000000000,R1M,R23,EVA2025_787276,2020,alpine
278332,34TFP35890620,22.678066800000000,43.396415200000000,34σFP10,22.678042000000001,43.396414000000000,R56,10.000000000000000,16.000000000000000,R56,R23,EVA2025_787278,2020,alpine
278331,34TFP35910626,22.678328499999999,43.396951600000001,34σFP10,22.678353000000001,43.396968999999999,R43,10.000000000000000,7.000000000000000,R43,U22,EVA2025_787277,2020,alpine
278347,34TFP35800643,22.677012999999999,43.398501699999997,34σFP10,22.676974999999999,43.398505999999998,R,10.000000000000000,16.000000000000000,V39,R57,EVA2025_787294,2021,alpine
278364,34TFP36220615,22.682127500000000,43.395905300000003,34σFP10,22.682096999999999,43.395927999999998,S35,10.000000000000000,16.000000000000000,S35,S52,EVA2025_787313,2021,alpine
278352,34TFP36230606,22.682228500000001,43.395093500000002,34σFP10,22.682275000000001,43.395066999999997,R56,10.000000000000000,16.000000000000000,R56,V38,EVA2025_787299,2021,alpine
278366,34TFP36260611,22.682611300000001,43.395538000000002,34σFP10,22.682635999999999,43.395502999999998,R43,10.000000000000000,9.000000000000000,R43,U22,EVA2025_787316,2021,alpine
278372,34TFP36100647,22.680726000000000,43.398807300000001,34σFP10,22.680733000000000,43.398850000000003,R43,10.000000000000000,6.000000000000000,R43,U22,EVA2025_787325,2021,alpine
278329,34TFP36140625,22.681165000000000,43.396819899999997,34σFP10,22.681175000000000,43.396844000000002,R56,10.000000000000000,16.000000000000000,R56,R55,EVA2025_787275,2020,alpine
278328,34TFP36170623,22.681530299999999,43.396634499999998,34σFP10,22.681556000000000,43.396656000000000,R43,10.000000000000000,7.000000000000000,R43,U22,EVA2025_787274,2020,alpine
278353,34TFN49159649,22.839083899999999,43.306507099999997,34σFN24,22.839096999999999,43.306477999999998,S25,10.000000000000000,16.000000000000000,S25,T1F,EVA2025_787300,2021,alpine
278387,34TFN49209637,22.839667500000001,43.305417200000001,34σFN24,22.839717000000000,43.305408000000000,S22,10.000000000000000,16.000000000000000,S42,S22,EVA2025_787343,2021,alpine
278377,34TFN49229628,22.839889500000002,43.304603200000003,34σFN24,22.839863999999999,43.304614000000001,S26,10.000000000000000,16.000000000000000,S26,T3J,EVA2025_787331,2021,alpine
278378,34TFN49269631,22.840390599999999,43.304865300000003,34σFN24,22.840381000000001,43.304896999999997,S26,10.000000000000000,16.000000000000000,S26,S22,EVA2025_787333,2021,alpine
278375,34TFN49049643,22.837712000000000,43.305988900000003,34σFN24,22.837755999999999,43.305981000000003,R,10.000000000000000,16.000000000000000,R1M,R57,EVA2025_787329,2021,alpine
278376,34TFN49079619,22.838016600000000,43.303823000000001,34σFN24,22.837975000000000,43.303817000000002,S22,10.000000000000000,16.000000000000000,S22,R43,EVA2025_787330,2021,alpine
278374,34TFN49089645,22.838210400000001,43.306161000000003,34σFN24,22.838263999999999,43.306153000000002,R43,10.000000000000000,8.000000000000000,R43,S22,EVA2025_787328,2021,alpine
278373,34TFN49119657,22.838612699999999,43.307234999999999,34σFN24,22.838642000000000,43.307217000000001,R,10.000000000000000,16.000000000000000,R44,R1A,EVA2025_787327,2021,alpine
278379,34TFN49289630,22.840634399999999,43.304771299999999,34σFN24,22.840686000000002,43.304727999999997,S22,10.000000000000000,16.000000000000000,S22,R43,EVA2025_787334,2021,alpine
278382,34TFN49339633,22.841258700000001,43.305031399999997,34σFN24,22.841252999999998,43.305050000000001,R,10.000000000000000,16.000000000000000,R1A,R22,EVA2025_787338,2021,alpine
278386,34TFN48599744,22.832439500000000,43.315167899999999,34σFN24,22.832439000000001,43.315133000000003,Pa,10.000000000000000,1.000000000000000,R35,Q52,EVA2025_787342,2021,alpine
278385,34TFN48609744,22.832562700000000,43.315165899999997,34σFN24,22.832514000000000,43.315157999999997,R35,10.000000000000000,16.000000000000000,R35,R55,EVA2025_787341,2021,alpine
278359,34TFN48639737,22.832913600000001,43.314529999999998,34σFN24,22.832910999999999,43.314571999999998,R56,10.000000000000000,16.000000000000000,R56,R55,EVA2025_787306,2021,alpine
278384,34TFN48709717,22.833722200000000,43.312716100000003,34σFN24,22.833683000000001,43.312691999999998,R,10.000000000000000,16.000000000000000,S22,R37,EVA2025_787340,2021,alpine
278355,34TFN48829794,22.835409899999998,43.319622400000000,34σFN24,22.835357999999999,43.319614000000001,R,10.000000000000000,16.000000000000000,U37,U33,EVA2025_787302,2021,alpine
278354,34TFN48869799,22.835916500000000,43.320064500000001,34σFN24,22.835967000000000,43.320028000000001,S38,10.000000000000000,16.000000000000000,S38,R57,EVA2025_787301,2021,alpine
278356,34TFN48949677,22.836571800000002,43.309068699999997,34σFN24,22.836558000000000,43.309111000000001,R,10.000000000000000,16.000000000000000,R56,R23,EVA2025_787303,2021,alpine
278360,34TFN48979678,22.836944200000001,43.309152699999999,34σFN24,22.836971999999999,43.309161000000003,R,10.000000000000000,16.000000000000000,R56,R57,EVA2025_787307,2021,alpine
278357,34TFN48709718,22.833724900000000,43.312806100000003,34σFN24,22.833749999999998,43.312792000000002,R,10.000000000000000,16.000000000000000,R37,Q22,EVA2025_787304,2021,alpine
278358,34TFN48709721,22.833732999999999,43.313076100000004,34σFN24,22.833691999999999,43.313042000000003,R,10.000000000000000,16.000000000000000,Q22,R37,EVA2025_787305,2021,alpine
278383,34TFN48809704,22.834919500000002,43.311526399999998,34σFN24,22.834966999999999,43.311511000000003,R,10.000000000000000,16.000000000000000,R43,Q23,EVA2025_787339,2021,alpine
38434,34TDN34595369,20.198438199999998,42.933078899999998,34σDN12,20.198474999999998,42.933052000000004,T31,10.000000000000000,150.000000000000000,T31,T3M,EVA2025_1313069,2021,alpine
179452,34TDN07558229,19.862356200000001,43.187771400000003,34σDN04,19.862410000000001,43.187739999999998,T,15.000000000000000,200.000000000000000,T36,T3J,EVA2025_2678081,2011,alpine
179458,34TDN07558232,19.862351199999999,43.188041499999997,34σDN04,19.862380000000002,43.188060000000000,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678087,2011,alpine
179450,34TDN07618226,19.863099500000001,43.187508700000002,34σDN04,19.863130000000002,43.187510000000003,T,15.000000000000000,200.000000000000000,T36,T3J,EVA2025_2678079,2011,alpine
179459,34TDN07638221,19.863353900000000,43.187061000000000,34σDN04,19.863340000000001,43.187089999999998,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678088,2011,alpine
38451,34TDN37925020,20.239631400000000,42.901931900000001,34σDN12,20.239612999999999,42.901893999999999,T31,10.000000000000000,150.000000000000000,T31,T3M,EVA2025_1313086,2021,alpine
38439,34TDN37035164,20.228568899999999,42.914825299999997,34σDN12,20.228591000000002,42.914816000000002,T31,10.000000000000000,150.000000000000000,T31,T3M,EVA2025_1313074,2021,alpine
38441,34TDN37045152,20.228704900000000,42.913745599999999,34σDN12,20.228664999999999,42.913758000000001,T31,10.000000000000000,150.000000000000000,T31,T3M,EVA2025_1313076,2021,alpine
38440,34TDN37045168,20.228686900000000,42.915186300000002,34σDN12,20.228686000000000,42.915146999999997,T31,10.000000000000000,200.000000000000000,T3M,T31,EVA2025_1313075,2021,alpine
38446,34TDN36905181,20.226957200000001,42.916345300000003,34σDN12,20.226941000000000,42.916305000000001,T31,10.000000000000000,150.000000000000000,T31,T3M,EVA2025_1313081,2021,alpine
38445,34TDN36935181,20.227324700000000,42.916347799999997,34σDN12,20.227319000000001,42.916383000000003,T31,10.000000000000000,150.000000000000000,T31,T3M,EVA2025_1313080,2021,alpine
38455,34TDN36985116,20.228010300000001,42.910499100000003,34σDN12,20.228035999999999,42.910541000000002,T31,10.000000000000000,150.000000000000000,T31,T3M,EVA2025_1313090,2021,alpine
38442,34TDN36855158,20.226370599999999,42.914270199999997,34σDN12,20.226337999999998,42.914247000000003,T31,10.000000000000000,150.000000000000000,T31,T3M,EVA2025_1313077,2021,alpine
38444,34TDN36865175,20.226473899999998,42.915801799999997,34σDN12,20.226441000000001,42.915835999999999,T31,10.000000000000000,150.000000000000000,T31,T3M,EVA2025_1313079,2021,alpine
38447,34TDN36885182,20.226711099999999,42.916433699999999,34σDN12,20.226661000000000,42.916477000000000,T31,10.000000000000000,150.000000000000000,T31,T3M,EVA2025_1313082,2021,alpine
38443,34TDN36845157,20.226249200000002,42.914179300000001,34σDN12,20.226279999999999,42.914183000000001,T31,10.000000000000000,150.000000000000000,T3M,T31,EVA2025_1313078,2021,alpine
179453,34TDN07528237,19.861973700000000,43.188488000000000,34σDN04,19.862010000000001,43.188479999999998,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678082,2011,alpine
179456,34TDN07528240,19.861968699999998,43.188758100000001,34σDN04,19.861960000000000,43.188789999999997,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678085,2011,alpine
179451,34TDN07548227,19.862236500000002,43.187590200000002,34σDN04,19.862240000000000,43.187590000000000,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678080,2011,alpine
179457,34TDN07548233,19.862226499999998,43.188130299999997,34σDN04,19.862179999999999,43.188150000000000,T,15.000000000000000,200.000000000000000,T36,T3J,EVA2025_2678086,2011,alpine
179454,34TDN07498236,19.861606299999998,43.188394299999999,34σDN04,19.861619999999998,43.188369999999999,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678083,2011,alpine
179455,34TDN07508238,19.861726000000001,43.188575600000000,34σDN04,19.861709999999999,43.188560000000003,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678084,2011,alpine
129679,34TDM72726766,20.669830300000001,42.160640899999997,34σDM33,20.669867000000000,42.160615999999997,R,,25.000000000000000,R17,R1B,EVA2025_1664989,2010,alpine
129680,34TDM73006783,20.673211899999998,42.162181699999998,34σDM33,20.673152000000002,42.162194000000000,R,,25.000000000000000,R1B,U37,EVA2025_1664990,2010,alpine
129681,34TDM73476814,20.678887300000000,42.164989700000000,34σDM33,20.678863000000000,42.164985999999999,R,,25.000000000000000,R17,R19,EVA2025_1664992,2010,alpine
225271,34TDM92447150,20.908494600000001,42.195664000000001,34σDM43,20.908500000000000,42.195670000000000,R45,,16.000000000000000,U37,V15,EVA2025_494610,2017,alpine
129682,34TDM71536786,20.655415600000001,42.162399800000003,34σDM33,20.655422999999999,42.162391000000000,R,,25.000000000000000,R17,U3A,EVA2025_1664994,2010,alpine
225269,34TDM93037125,20.915643599999999,42.193417900000000,34σDM43,20.915610000000001,42.193440000000002,R,,16.000000000000000,U37,V15,EVA2025_494609,2017,alpine
279,34TDM93507235,20.921323699999999,42.203328900000002,34σDM43,20.921278000000001,42.203291999999998,D41a,10.000000000000000,50.000000000000000,Q41,R1F,SPlotOpen_1007467,1996,alpine
225268,34TDM94017113,20.927514100000000,42.192345299999999,34σDM43,20.927470000000000,42.192349999999998,R,,16.000000000000000,U37,R1A,EVA2025_494608,2017,alpine
225267,34TDM94537101,20.933813099999998,42.191268299999997,34σDM43,20.933759999999999,42.191240000000001,R,,16.000000000000000,R1A,U37,EVA2025_494607,2017,alpine
179481,34TCP89993594,19.635507100000002,43.668369700000000,34σCP41,19.635549999999999,43.668379999999999,T,15.000000000000000,200.000000000000000,T36,R1A,EVA2025_2678167,2011,continental
179480,34TCP90003607,19.635604600000001,43.669541299999999,34σCP41,19.635549999999999,43.669499999999999,T,15.000000000000000,200.000000000000000,T36,R44,EVA2025_2678166,2011,continental
179485,34TCP90003613,19.635592400000000,43.670081400000001,34σCP41,19.635549999999999,43.670050000000003,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678171,2011,continental
179483,34TCP90013585,19.635773499999999,43.667562500000003,34σCP41,19.635819999999999,43.667549999999999,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678169,2011,continental
179486,34TCP89913610,19.634482400000000,43.669798100000001,34σCP41,19.634470000000000,43.669820000000001,T,15.000000000000000,200.000000000000000,T36,R1A,EVA2025_2678172,2011,continental
179487,34TCP89923560,19.634708499999999,43.665298800000002,34σCP41,19.634720000000002,43.665329999999997,T,15.000000000000000,200.000000000000000,T36,S52,EVA2025_2678173,2011,continental
179488,34TCP89943557,19.634962600000001,43.665031700000000,34σCP41,19.635000000000002,43.665059999999997,T,15.000000000000000,200.000000000000000,T36,R1A,EVA2025_2678174,2011,continental
179482,34TCP89943594,19.634887100000000,43.668362299999998,34σCP41,19.634930000000001,43.668399999999998,T,15.000000000000000,200.000000000000000,T36,R1A,EVA2025_2678168,2011,continental
179440,34TCP92903299,19.672178200000001,43.642240000000001,34σCP41,19.672210000000000,43.642280000000000,T,15.000000000000000,200.000000000000000,T36,R1A,EVA2025_2678069,2011,continental
179443,34TCP92913304,19.672292200000001,43.642691499999998,34σCP41,19.672290000000000,43.642650000000003,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678072,2011,continental
179441,34TCP92953299,19.672798000000000,43.642247200000000,34σCP41,19.672840000000001,43.642290000000003,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678070,2011,continental
179444,34TCP92953302,19.672792000000001,43.642517200000000,34σCP41,19.672760000000000,43.642560000000003,T,15.000000000000000,200.000000000000000,T36,T37,EVA2025_2678073,2011,continental
179484,34TCP90033583,19.636025600000000,43.667385400000001,34σCP41,19.636080000000000,43.667360000000002,T,15.000000000000000,200.000000000000000,T36,R1A,EVA2025_2678170,2011,continental
179479,34TCP90043601,19.636112900000001,43.669007200000003,34σCP41,19.636109999999999,43.668990000000001,T,15.000000000000000,200.000000000000000,T36,T3G,EVA2025_2678165,2011,continental
271,34TCP91904181,19.658014099999999,43.721488899999997,34σCP42,19.657959000000002,43.721476000000003,E11j,10.000000000000000,100.000000000000000,R17,R1A,SPlotOpen_1006578,1992,continental
179442,34TCP92883304,19.671920400000001,43.642687199999997,34σCP41,19.671890000000001,43.642659999999999,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678071,2011,continental
179463,34TCP83726086,19.552355299999999,43.891719700000003,34σCP43,19.552330000000001,43.891689999999997,T36,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678148,2011,continental
179428,34TCP84326119,19.559751400000000,43.894784299999998,34σCP43,19.559719999999999,43.894770000000001,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678057,2011,continental
179429,34TCP84366116,19.560255800000000,43.894520600000000,34σCP43,19.560269999999999,43.894489999999998,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678058,2011,continental
179426,34TCP84416119,19.560871700000000,43.894798399999999,34σCP43,19.560829999999999,43.894770000000001,T36,15.000000000000000,200.000000000000000,T36,U37,EVA2025_2678055,2011,continental
179460,34TCP83626058,19.551171799999999,43.889183699999997,34σCP43,19.551130000000001,43.889189999999999,T36,15.000000000000000,200.000000000000000,T36,T17,EVA2025_2678145,2011,continental
179462,34TCP83686061,19.551912000000002,43.889463100000000,34σCP43,19.551860000000001,43.889499999999998,T,15.000000000000000,200.000000000000000,T36,T37,EVA2025_2678147,2011,continental
179464,34TCP83696091,19.551971000000002,43.892164999999999,34σCP43,19.551939999999998,43.892159999999997,T,15.000000000000000,200.000000000000000,T36,T3J,EVA2025_2678149,2011,continental
179461,34TCP83726076,19.552377100000001,43.890819600000000,34σCP43,19.552420000000001,43.890850000000000,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678146,2011,continental
179420,34TCP84606056,19.563372900000001,43.889157699999998,34σCP43,19.563330000000001,43.889189999999999,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678049,2011,continental
179421,34TCP84616121,19.563356700000000,43.895009799999997,34σCP43,19.563320000000001,43.895049999999998,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678050,2011,continental
15514,34TCP85354055,19.576989200000000,43.709163900000000,34σCP42,19.577027999999999,43.709139000000000,R16,2.000000000000000,15.000000000000000,U37,U27,EVA2025_1196152,2014,continental
15513,34TCP89575767,19.625827699999999,43.863905500000001,34σCP42,19.625778000000000,43.863889000000000,R,3.000000000000000,16.000000000000000,S91,N1A,EVA2025_1196151,2014,continental
179427,34TCP84416125,19.560858700000001,43.895338500000001,34σCP43,19.560829999999999,43.895330000000001,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678056,2011,continental
179424,34TCP84456109,19.561391199999999,43.893904599999999,34σCP43,19.561380000000000,43.893940000000001,T,15.000000000000000,200.000000000000000,T36,R1A,EVA2025_2678053,2011,continental
179423,34TCP84506116,19.561998400000000,43.894542500000000,34σCP43,19.561940000000000,43.894500000000001,T,15.000000000000000,200.000000000000000,T36,R1A,EVA2025_2678052,2011,continental
179422,34TCP84546115,19.562498399999999,43.894458800000002,34σCP43,19.562490000000000,43.894489999999998,T,15.000000000000000,200.000000000000000,T36,U37,EVA2025_2678051,2011,continental
179436,34TCP81655293,19.528348500000000,43.820014299999997,34σCP42,19.528330000000000,43.820050000000002,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678065,2011,continental
179435,34TCP81675290,19.528603799999999,43.819747499999998,34σCP42,19.528610000000000,43.819780000000002,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678064,2011,continental
179431,34TCP81695361,19.528695400000000,43.826141200000002,34σCP42,19.528749999999999,43.826140000000002,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678060,2011,continental
179433,34TCP81755355,19.529454699999999,43.825610800000000,34σCP42,19.529430000000001,43.825600000000001,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678062,2011,continental
179425,34TCP80326120,19.509962300000002,43.894235899999998,34σCP43,19.509989999999998,43.894219999999997,T36,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678054,2011,continental
179437,34TCP80615375,19.515237200000001,43.827227700000002,34σCP42,19.515270000000001,43.827269999999999,T,15.000000000000000,200.000000000000000,T3M,T36,EVA2025_2678066,2011,continental
179438,34TCP80615379,19.515228300000000,43.827587700000002,34σCP42,19.515270000000001,43.827550000000002,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678067,2011,continental
179439,34TCP80645379,19.515601199999999,43.827592500000002,34σCP42,19.515550000000001,43.827550000000002,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678068,2011,continental
179469,34TCP82636051,19.538865999999999,43.888396700000001,34σCP43,19.538879999999999,43.888390000000001,T,15.000000000000000,200.000000000000000,T36,T35,EVA2025_2678154,2011,continental
179467,34TCP83196047,19.545844200000001,43.888125600000002,34σCP43,19.545829999999999,43.888109999999998,T,15.000000000000000,200.000000000000000,T36,T17,EVA2025_2678152,2011,continental
179466,34TCP83296056,19.547069100000002,43.888951499999997,34σCP43,19.547080000000001,43.888979999999997,T35,15.000000000000000,200.000000000000000,T36,T35,EVA2025_2678151,2011,continental
179465,34TCP83356050,19.547828899999999,43.888420900000000,34σCP43,19.547779999999999,43.888379999999998,T,15.000000000000000,200.000000000000000,T36,R1A,EVA2025_2678150,2011,continental
179432,34TCP81775352,19.529709900000000,43.825344000000001,34σCP42,19.529710000000001,43.825330000000001,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678061,2011,continental
179434,34TCP81795361,19.529938699999999,43.826157299999998,34σCP42,19.529990000000002,43.826160000000002,T,15.000000000000000,200.000000000000000,T36,T3M,EVA2025_2678063,2011,continental
179430,34TCP81865352,19.530828799999998,43.825358399999999,34σCP42,19.530830000000002,43.825330000000001,T,15.000000000000000,200.000000000000000,T36,T37,EVA2025_2678059,2011,continental
179468,34TCP82616051,19.538616999999999,43.888393499999999,34σCP43,19.538599999999999,43.888379999999998,T,15.000000000000000,200.000000000000000,T36,T35,EVA2025_2678153,2011,continental
226284,34TCQ64052883,19.289955500000001,44.500033000000002,34σCQ31,19.289999999999999,44.500000000000000,R55,15.000000000000000,,R55,V15,EVA2025_496630,2006,continental
224773,34TCP73096086,19.420057499999999,43.889966700000002,34σCP33,19.420000000000002,43.890000000000001,R17,,25.000000000000000,U27,R11,EVA2025_493991,2016,continental
254,34TCP74446088,19.436853800000002,43.890377899999997,34σCP33,19.436803999999999,43.890360999999999,E12a,10.000000000000000,,R1A,U37,SPlotOpen_1003848,1992,continental
278640,34TCP75456079,19.449444700000001,43.889739100000000,34σCP33,19.449439999999999,43.889719999999997,Q42,3.000000000000000,15.000000000000000,Q42,Q24,EVA2025_807889,2014,continental
179477,34TCP79465436,19.500802300000000,43.832531400000001,34σCP32,19.500820000000001,43.832549999999998,T,15.000000000000000,200.000000000000000,T36,T3J,EVA2025_2678162,2011,continental
253,34TCP63446830,19.298058999999999,43.955200300000001,34σCP33,19.298082999999998,43.955159999999999,E21,10.000000000000000,,R21,R22,SPlotOpen_1003839,1992,continental
179472,34TCP80145402,19.509333399999999,43.829581800000000,34σCP42,19.509340000000002,43.829619999999998,T,15.000000000000000,200.000000000000000,T36,T35,EVA2025_2678157,2011,continental
179473,34TCP80165404,19.509577499999999,43.829765000000002,34σCP42,19.509560000000000,43.829729999999998,T35,15.000000000000000,200.000000000000000,T36,T35,EVA2025_2678158,2011,continental
179470,34TCP80195407,19.509943799999999,43.830039900000003,34σCP42,19.509989999999998,43.830050000000000,T,15.000000000000000,200.000000000000000,T36,T35,EVA2025_2678155,2011,continental
179474,34TCP80235402,19.510452300000001,43.829596400000000,34σCP42,19.510439999999999,43.829560000000001,T,15.000000000000000,200.000000000000000,T36,T35,EVA2025_2678159,2011,continental
179475,34TCP79515433,19.501430700000000,43.832269500000002,34σCP32,19.501380000000001,43.832279999999997,T,15.000000000000000,200.000000000000000,T35,T36,EVA2025_2678160,2011,continental
179476,34TCP79535433,19.501679400000000,43.832272799999998,34σCP32,19.501660000000001,43.832270000000001,T,15.000000000000000,200.000000000000000,T35,T36,EVA2025_2678161,2011,continental
179478,34TCP79575433,19.502176700000000,43.832279300000003,34σCP32,19.502210000000002,43.832270000000001,T,15.000000000000000,200.000000000000000,T35,T36,EVA2025_2678164,2011,continental
179471,34TCP80065402,19.508338699999999,43.829568799999997,34σCP42,19.508299999999998,43.829610000000002,T,15.000000000000000,200.000000000000000,T36,T35,EVA2025_2678156,2011,continental
116715,34TEQ50144855,21.632815999999998,44.688613500000002,34σEQ22,21.632777999999998,44.688611000000002,Pg,,25.000000000000000,N1H,N1J,EVA2025_1557175,2012,continental
116637,34TEQ50154907,21.632993200000001,44.693293799999999,34σEQ22,21.633056000000000,44.693333000000003,Pf,,9.000000000000000,N1H,N1J,EVA2025_1557088,2012,continental
116742,34TEQ50294852,21.634705900000000,44.688332899999999,34σEQ22,21.634722000000000,44.688333000000000,Q51,,25.000000000000000,Q51,N1H,EVA2025_1557206,2012,continental
116786,34TEQ49225015,21.621360599999999,44.703080200000002,34σEQ22,21.621389000000001,44.703055999999997,Q62,,25.000000000000000,R36,T11,EVA2025_1557259,2012,continental
116694,34TEQ49245015,21.621613000000000,44.703078900000001,34σEQ22,21.621666999999999,44.703055999999997,Pg,,9.000000000000000,V39,U37,EVA2025_1557151,2012,continental
116785,34TEQ49304805,21.622167900000001,44.684170799999997,34σEQ22,21.622222000000001,44.684167000000002,Qb,,25.000000000000000,R55,R36,EVA2025_1557257,2012,continental
116686,34TEQ49694889,21.627170499999998,44.691705399999996,34σEQ22,21.627222000000000,44.691667000000002,Pf,,25.000000000000000,Q51,N1H,EVA2025_1557140,2012,continental
116801,34TEQ49005049,21.618616299999999,44.706155899999999,34σEQ22,21.618611000000001,44.706111000000000,R36,,9.000000000000000,R36,Q54,EVA2025_1557281,2012,continental
116690,34TEQ49135033,21.620241900000000,44.704706700000003,34σEQ22,21.620277999999999,44.704721999999997,Pg,,9.000000000000000,V39,V38,EVA2025_1557147,2012,continental
116789,34TEQ49804932,21.628600500000001,44.695568600000001,34σEQ22,21.628610999999999,44.695556000000003,Q63,,25.000000000000000,R36,R55,EVA2025_1557263,2012,continental
116730,34TEQ50054858,21.631683200000001,44.688889799999998,34σEQ22,21.631667000000000,44.688889000000003,Pg,,25.000000000000000,Q51,N1H,EVA2025_1557193,2012,continental
116660,34TEQ50054898,21.631722400000001,44.692490599999999,34σEQ22,21.631667000000000,44.692500000000003,Pf,,25.000000000000000,N1H,N1J,EVA2025_1557112,2012,continental
116803,34TEQ50094895,21.632224200000000,44.692217700000000,34σEQ22,21.632221999999999,44.692222000000001,V,,10.000000000000000,V15,V39,EVA2025_1557283,2012,continental
116770,34TEQ49764876,21.628041199999998,44.690530299999999,34σEQ22,21.628056000000001,44.690556000000001,V,,25.000000000000000,Q52,N1H,EVA2025_1557240,2012,continental
116783,34TEQ49804895,21.628564500000000,44.692237900000002,34σEQ22,21.628610999999999,44.692222000000001,Q62,,6.000000000000000,R36,Q51,EVA2025_1557255,2012,continental
179590,34TEQ83873508,22.056220300000000,44.564218699999998,34σEQ41,22.056187000000001,44.564230000000002,T,20.000000000000000,450.000000000000000,T19,U33,EVA2025_2678593,2006,continental
116718,34TEQ90302584,22.135559799999999,44.480272900000003,34σEQ41,22.135556000000001,44.480277999999998,Pf,,9.000000000000000,N1H,Q52,EVA2025_1557178,2012,continental
234597,34TEQ71603029,21.901062100000001,44.522425699999999,34σEQ31,21.901042000000000,44.522393999999998,R55,,400.000000000000000,T17,U37,EVA2025_541481,2007,continental
234598,34TEQ72083017,21.907084800000000,44.521297699999998,34σEQ31,21.907142000000000,44.521292000000003,R,,400.000000000000000,T17,T1E,EVA2025_541490,2007,continental
179588,34TEQ90962648,22.143969999999999,44.485950699999997,34σEQ41,22.143933000000001,44.485933000000003,T3M,20.000000000000000,900.000000000000000,T19,T1H,EVA2025_2678590,2006,continental
179586,34TEQ91022654,22.144735000000001,44.486483200000002,34σEQ41,22.144732999999999,44.486466999999998,T3M,50.000000000000000,900.000000000000000,T19,R51,EVA2025_2678580,2007,continental
179587,34TEQ91032755,22.145038599999999,44.495572799999998,34σEQ41,22.145028000000000,44.495528000000000,T3M,20.000000000000000,900.000000000000000,T18,T1H,EVA2025_2678586,2007,continental
179585,34TEQ91042620,22.144926600000002,44.483420299999999,34σEQ41,22.144867000000001,44.483432999999998,T19,10.000000000000000,900.000000000000000,U37,V15,EVA2025_2678579,2007,continental
116635,34TEQ50714812,21.639966200000000,44.684702600000001,34σEQ22,21.640000000000001,44.684722000000001,Pd,,9.000000000000000,V39,U38,EVA2025_1557086,2012,continental
14665,34TEQ27136271,21.343197199999999,44.817323799999997,34σEQ13,21.343180000000000,44.817309999999999,R,,10.000000000000000,R11,U27,EVA2025_1193172,2016,continental
14666,34TEQ27156267,21.343447999999999,44.816963000000001,34σEQ13,21.343499999999999,44.816980000000001,U37,3.000000000000000,10.000000000000000,U37,R1A,EVA2025_1193173,2016,continental
14664,34TEQ27216261,21.344203600000000,44.816420600000001,34σEQ13,21.344230000000000,44.816420000000001,U37,3.000000000000000,10.000000000000000,U27,R11,EVA2025_1193171,2016,continental
116716,34TEQ28476470,21.360256400000001,44.835185699999997,34σEQ13,21.360291000000000,44.835141000000000,Pf,,25.000000000000000,R55,Q52,EVA2025_1557176,2012,continental
221350,34TEP99861687,22.235232000000000,43.498132300000002,34σEP40,22.235240999999998,43.498111999999999,R,10.000000000000000,100.000000000000000,R1A,R22,EVA2025_485195,2005,continental
